region,scenario,time_frame,pressure,average_impact
Bangladesh,ssp245,medium-term,reduced oxygen,0.01107207468401142
Bangladesh,ssp585,current,reduced oxygen,0.003750600318650067
Bangladesh,ssp585,medium-term,reduced oxygen,0.00419644574991651
Bangladesh,ssp245,current,sea level rise,0
Bangladesh,ssp245,medium-term,sea level rise,0.03165064483718928
Bangladesh,ssp585,current,sea level rise,0
Bangladesh,ssp585,medium-term,sea level rise,0.07538718506244918
Azores,ssp245,current,acidification,0.0011208395089880546
Azores,ssp245,medium-term,acidification,0.06389308950929262
Azores,ssp585,current,acidification,0.00195383173215831
Azores,ssp585,medium-term,acidification,0.0912015500652879
Azores,ssp245,current,air heat index,0
Azores,ssp245,medium-term,air heat index,0
Azores,ssp585,current,air heat index,0
Azores,ssp585,medium-term,air heat index,0
Azores,ssp245,current,coastal disturbance,0.04211474434866208
Azores,ssp245,medium-term,coastal disturbance,0.04208109006757271
Azores,ssp585,current,coastal disturbance,0.042376840119896196
Azores,ssp585,medium-term,coastal disturbance,0.043454271482438744
Azores,ssp245,current,fisheries biomass loss,0
Azores,ssp245,medium-term,fisheries biomass loss,0.03449464212786571
Azores,ssp585,current,fisheries biomass loss,0.004270861958796829
Azores,ssp585,medium-term,fisheries biomass loss,0.09110095044500463
Azores,ssp245,current,light pollution,6.274769660704085e-4
Azores,ssp245,medium-term,light pollution,0.0011295402926607397
Azores,ssp585,current,light pollution,7.040358720363588e-4
Azores,ssp585,medium-term,light pollution,0.0013978913673553227
Azores,ssp245,current,nutrient pollution,0
Azores,ssp245,medium-term,nutrient pollution,0
Azores,ssp585,current,nutrient pollution,0
Azores,ssp585,medium-term,nutrient pollution,0
Azores,ssp245,current,ocean warming,0.05347529401950713
Azores,ssp245,medium-term,ocean warming,0.16161266027430757
Azores,ssp585,current,ocean warming,0.10121179522996436
Azores,ssp585,medium-term,ocean warming,0.26819170098508555
Azores,ssp245,current,primary productivity,0.005304112915371808
Azores,ssp245,medium-term,primary productivity,0.16257625094664294
Azores,ssp585,current,primary productivity,0.0036479841990080734
Azores,ssp585,medium-term,primary productivity,0.18650542049201235
Azores,ssp245,current,reduced oxygen,0.006705296514666295
Azores,ssp245,medium-term,reduced oxygen,0.01089335143644291
Azores,ssp585,current,reduced oxygen,0.006705296514666295
Azores,ssp585,medium-term,reduced oxygen,0.013172667121784916
Azores,ssp245,current,sea level rise,0.0026176963046535815
Azores,ssp245,medium-term,sea level rise,0.016057523967197205
Azores,ssp585,current,sea level rise,0.005750876280921938
Azores,ssp585,medium-term,sea level rise,0.02481484623776422
Madeira,ssp245,current,acidification,0
Madeira,ssp245,medium-term,acidification,0.029441132624320313
Madeira,ssp585,current,acidification,0
Madeira,ssp585,medium-term,acidification,0.06170501493531782
Madeira,ssp245,current,air heat index,0
Madeira,ssp245,medium-term,air heat index,0
Madeira,ssp585,current,air heat index,0
Madeira,ssp585,medium-term,air heat index,0
Madeira,ssp245,current,coastal disturbance,0.051279775365592764
Madeira,ssp245,medium-term,coastal disturbance,0.05180281827779254
Madeira,ssp585,current,coastal disturbance,0.05152387831376951
Madeira,ssp585,medium-term,coastal disturbance,0.05384228735286007
Madeira,ssp245,current,fisheries biomass loss,0.02190255022859626
Madeira,ssp245,medium-term,fisheries biomass loss,0.062217688983429595
Madeira,ssp585,current,fisheries biomass loss,0.025673206377225716
Madeira,ssp585,medium-term,fisheries biomass loss,0.10311408687419699
Madeira,ssp245,current,light pollution,0.006576367640551133
Madeira,ssp245,medium-term,light pollution,0.004939001563080207
Madeira,ssp585,current,light pollution,0.005976954507595541
Madeira,ssp585,medium-term,light pollution,0.005671207601348047
Madeira,ssp245,current,nutrient pollution,2.462161896567526e-4
Madeira,ssp245,medium-term,nutrient pollution,2.0404228655890853e-4
Madeira,ssp585,current,nutrient pollution,2.4586511524641463e-4
Madeira,ssp585,medium-term,nutrient pollution,2.061520256049218e-4
Madeira,ssp245,current,ocean warming,0.09311321062654986
Madeira,ssp245,medium-term,ocean warming,0.27751438210601154
Madeira,ssp585,current,ocean warming,0.12291776679996091
Madeira,ssp585,medium-term,ocean warming,0.3534585551719111
Madeira,ssp245,current,primary productivity,0.012818861011917187
Madeira,ssp245,medium-term,primary productivity,0.12764494692543704
Madeira,ssp585,current,primary productivity,0.01679158732608094
Madeira,ssp585,medium-term,primary productivity,0.14150417485679528
Madeira,ssp245,current,reduced oxygen,0.006165713290897656
Madeira,ssp245,medium-term,reduced oxygen,0.014281328457943382
Madeira,ssp585,current,reduced oxygen,0.006165713290897656
Madeira,ssp585,medium-term,reduced oxygen,0.015618824974858489
Madeira,ssp245,current,sea level rise,0.008006438763818312
Madeira,ssp245,medium-term,sea level rise,0.017693302835380707
Madeira,ssp585,current,sea level rise,0.009942783040490835
Madeira,ssp585,medium-term,sea level rise,0.025898526640192262
Canary Islands,ssp245,current,acidification,0
Canary Islands,ssp245,medium-term,acidification,0.023136016920645864
Canary Islands,ssp585,current,acidification,0
Canary Islands,ssp585,medium-term,acidification,0.05421965103747927
Canary Islands,ssp245,current,air heat index,0
Canary Islands,ssp245,medium-term,air heat index,0
Canary Islands,ssp585,current,air heat index,0
Canary Islands,ssp585,medium-term,air heat index,0
Canary Islands,ssp245,current,coastal disturbance,0.07635487478589217
Canary Islands,ssp245,medium-term,coastal disturbance,0.07721703372581973
Canary Islands,ssp585,current,coastal disturbance,0.07679473602745239
Canary Islands,ssp585,medium-term,coastal disturbance,0.07947604978138112
Canary Islands,ssp245,current,fisheries biomass loss,0.1482639518718723
Canary Islands,ssp245,medium-term,fisheries biomass loss,0.27965482912856304
Canary Islands,ssp585,current,fisheries biomass loss,0.1482639518718723
Canary Islands,ssp585,medium-term,fisheries biomass loss,0.26879166972513335
Canary Islands,ssp245,current,light pollution,0.00660373877026751
Canary Islands,ssp245,medium-term,light pollution,0.0071744410327576995
Canary Islands,ssp585,current,light pollution,0.006645921668937772
Canary Islands,ssp585,medium-term,light pollution,0.007690474107097355
Canary Islands,ssp245,current,nutrient pollution,9.064869152937428e-4
Canary Islands,ssp245,medium-term,nutrient pollution,6.450291623214869e-4
Canary Islands,ssp585,current,nutrient pollution,8.969835425687941e-4
Canary Islands,ssp585,medium-term,nutrient pollution,5.320605010303493e-4
Canary Islands,ssp245,current,ocean warming,0.04430367705096873
Canary Islands,ssp245,medium-term,ocean warming,0.22639753429305937
Canary Islands,ssp585,current,ocean warming,0.1038977988674909
Canary Islands,ssp585,medium-term,ocean warming,0.2759245422442824
Canary Islands,ssp245,current,primary productivity,0
Canary Islands,ssp245,medium-term,primary productivity,0.1450780968581214
Canary Islands,ssp585,current,primary productivity,0
Canary Islands,ssp585,medium-term,primary productivity,0.12674055168154783
Canary Islands,ssp245,current,reduced oxygen,0.020513221836922856
Canary Islands,ssp245,medium-term,reduced oxygen,0.03537485803650536
Canary Islands,ssp585,current,reduced oxygen,0.020513221836922856
Canary Islands,ssp585,medium-term,reduced oxygen,0.04177660317884445
Canary Islands,ssp245,current,sea level rise,0.015466656105077007
Canary Islands,ssp245,medium-term,sea level rise,0.037570713845619545
Canary Islands,ssp585,current,sea level rise,0.019028832056260554
Canary Islands,ssp585,medium-term,sea level rise,0.05292943006517879
Gibraltar,ssp245,current,acidification,0
Gibraltar,ssp245,medium-term,acidification,0.04722943182180945
Gibraltar,ssp585,current,acidification,0
Gibraltar,ssp585,medium-term,acidification,0.07988654092575112
Gibraltar,ssp245,current,air heat index,0
Gibraltar,ssp245,medium-term,air heat index,0
Gibraltar,ssp585,current,air heat index,0
Gibraltar,ssp585,medium-term,air heat index,0
Gibraltar,ssp245,current,coastal disturbance,0.12704290209027627
Gibraltar,ssp245,medium-term,coastal disturbance,0.1291154334321618
Gibraltar,ssp585,current,coastal disturbance,0.12748061516322196
Gibraltar,ssp585,medium-term,coastal disturbance,0.13342037928911546
Gibraltar,ssp245,current,fisheries biomass loss,0
Gibraltar,ssp245,medium-term,fisheries biomass loss,0
Gibraltar,ssp585,current,fisheries biomass loss,0
Gibraltar,ssp585,medium-term,fisheries biomass loss,0
Gibraltar,ssp245,current,light pollution,0.03405237011611461
Gibraltar,ssp245,medium-term,light pollution,0.026659928262233724
Gibraltar,ssp585,current,light pollution,0.03478603313366571
Gibraltar,ssp585,medium-term,light pollution,0.030773141421377655
Gibraltar,ssp245,current,nutrient pollution,0.014895099564455441
Gibraltar,ssp245,medium-term,nutrient pollution,0.01264538898249156
Gibraltar,ssp585,current,nutrient pollution,0.014789113251026704
Gibraltar,ssp585,medium-term,nutrient pollution,0.010999182200369726
Gibraltar,ssp245,current,ocean warming,0.10560720747647184
Gibraltar,ssp245,medium-term,ocean warming,0.2991345326105754
Gibraltar,ssp585,current,ocean warming,0.08750121171275775
Gibraltar,ssp585,medium-term,ocean warming,0.3533199701147775
Gibraltar,ssp245,current,primary productivity,0
Gibraltar,ssp245,medium-term,primary productivity,0.001247841331254069
Gibraltar,ssp585,current,primary productivity,0
Gibraltar,ssp585,medium-term,primary productivity,0
Gibraltar,ssp245,current,reduced oxygen,0.04066191000492836
Gibraltar,ssp245,medium-term,reduced oxygen,0.0662209696311038
Gibraltar,ssp585,current,reduced oxygen,0.04066191000492836
Gibraltar,ssp585,medium-term,reduced oxygen,0.07083265921877076
Gibraltar,ssp245,current,sea level rise,8.236658468376845e-4
Gibraltar,ssp245,medium-term,sea level rise,0.015705598052591082
Gibraltar,ssp585,current,sea level rise,0.004393182074030237
Gibraltar,ssp585,medium-term,sea level rise,0.03301589625577132
Malta,ssp245,current,acidification,0.0028324972273215576
Malta,ssp245,medium-term,acidification,0.05523376589159549
Malta,ssp585,current,acidification,0
Malta,ssp585,medium-term,acidification,0.08285063214110172
Malta,ssp245,current,air heat index,0
Malta,ssp245,medium-term,air heat index,1.5966999853844703e-4
Malta,ssp585,current,air heat index,0
Malta,ssp585,medium-term,air heat index,8.204028155887497e-4
Malta,ssp245,current,coastal disturbance,0.11918969531543552
Malta,ssp245,medium-term,coastal disturbance,0.11923459550792662
Malta,ssp585,current,coastal disturbance,0.11928016262245364
Malta,ssp585,medium-term,coastal disturbance,0.11954183739726432
Malta,ssp245,current,fisheries biomass loss,0.2402220007730648
Malta,ssp245,medium-term,fisheries biomass loss,0.2598645369289443
Malta,ssp585,current,fisheries biomass loss,0.2406451825033097
Malta,ssp585,medium-term,fisheries biomass loss,0.2693279626352402
Malta,ssp245,current,light pollution,0.013026420719203695
Malta,ssp245,medium-term,light pollution,0.01151082181701592
Malta,ssp585,current,light pollution,0.013095047588164257
Malta,ssp585,medium-term,light pollution,0.012941163919579897
Malta,ssp245,current,nutrient pollution,7.055568412628803e-4
Malta,ssp245,medium-term,nutrient pollution,3.4007779394772407e-4
Malta,ssp585,current,nutrient pollution,7.047045497656509e-4
Malta,ssp585,medium-term,nutrient pollution,1.7395689371962526e-4
Malta,ssp245,current,ocean warming,0.0683744086282483
Malta,ssp245,medium-term,ocean warming,0.33958579918835313
Malta,ssp585,current,ocean warming,0.07130616503030372
Malta,ssp585,medium-term,ocean warming,0.3970111036323942
Malta,ssp245,current,primary productivity,1.0923155859584218e-5
Malta,ssp245,medium-term,primary productivity,0.01997360358412455
Malta,ssp585,current,primary productivity,2.1747110289709254e-4
Malta,ssp585,medium-term,primary productivity,0.02184393089094859
Malta,ssp245,current,reduced oxygen,0.008707821219521369
Malta,ssp245,medium-term,reduced oxygen,0.014321857109158976
Malta,ssp585,current,reduced oxygen,0.008707821219521369
Malta,ssp585,medium-term,reduced oxygen,0.019454059508886228
Malta,ssp245,current,sea level rise,0.011471098913655926
Malta,ssp245,medium-term,sea level rise,0.027268312762801845
Malta,ssp585,current,sea level rise,0.014868541692461197
Malta,ssp585,medium-term,sea level rise,0.04460849625368913
Greece,ssp245,current,acidification,0.1485020212220471
Greece,ssp245,medium-term,acidification,0.1688890756012706
Greece,ssp585,current,acidification,0.1472851928844739
Greece,ssp585,medium-term,acidification,0.182704397527299
Greece,ssp245,current,air heat index,1.0195805971880302e-7
Greece,ssp245,medium-term,air heat index,9.753584438678572e-5
Greece,ssp585,current,air heat index,2.72401122157313e-7
Greece,ssp585,medium-term,air heat index,5.897786342316279e-4
Greece,ssp245,current,coastal disturbance,0.06685178268760983
Greece,ssp245,medium-term,coastal disturbance,0.0661922303388831
Greece,ssp585,current,coastal disturbance,0.06714733850577773
Greece,ssp585,medium-term,coastal disturbance,0.06836447445700267
Greece,ssp245,current,fisheries biomass loss,0.24232499821503586
Greece,ssp245,medium-term,fisheries biomass loss,0.34061112477408084
Greece,ssp585,current,fisheries biomass loss,0.24232499821503586
Greece,ssp585,medium-term,fisheries biomass loss,0.34061112477408084
Greece,ssp245,current,light pollution,0.0030972257400001184
Greece,ssp245,medium-term,light pollution,0.0027351851377270604
Greece,ssp585,current,light pollution,0.0031405486867951376
Greece,ssp585,medium-term,light pollution,0.003198264225415531
Greece,ssp245,current,nutrient pollution,0.00809434058208649
Greece,ssp245,medium-term,nutrient pollution,0.008171397456897357
Greece,ssp585,current,nutrient pollution,0.008080765874961125
Greece,ssp585,medium-term,nutrient pollution,0.007944412971120897
Greece,ssp245,current,ocean warming,0.06675136905716218
Greece,ssp245,medium-term,ocean warming,0.28242197847827727
Greece,ssp585,current,ocean warming,0.09669277127994529
Greece,ssp585,medium-term,ocean warming,0.30420984538562396
Greece,ssp245,current,primary productivity,0.006675262271722603
Greece,ssp245,medium-term,primary productivity,0
Greece,ssp585,current,primary productivity,0.006606784759715589
Greece,ssp585,medium-term,primary productivity,1.9057335693272625e-5
Greece,ssp245,current,reduced oxygen,0.01401204642908596
Greece,ssp245,medium-term,reduced oxygen,0.021270593889976434
Greece,ssp585,current,reduced oxygen,0.01401204642908596
Greece,ssp585,medium-term,reduced oxygen,0.022977613517602802
Greece,ssp245,current,sea level rise,0.006382149170191826
Greece,ssp245,medium-term,sea level rise,0.0288166949130072
Greece,ssp585,current,sea level rise,0.010440274032377645
Greece,ssp585,medium-term,sea level rise,0.055976988731696334
Albania,ssp245,current,acidification,0.042720781517719804
Albania,ssp245,medium-term,acidification,0.07105599829192713
Albania,ssp585,current,acidification,0.0409770786931877
Albania,ssp585,medium-term,acidification,0.09023674833468698
Albania,ssp245,current,air heat index,0
Albania,ssp245,medium-term,air heat index,4.8089978103957494e-4
Albania,ssp585,current,air heat index,0
Albania,ssp585,medium-term,air heat index,0.002292173606629024
Albania,ssp245,current,coastal disturbance,0.14875423210573963
Albania,ssp245,medium-term,coastal disturbance,0.14709351630243536
Albania,ssp585,current,coastal disturbance,0.14815579987407546
Albania,ssp585,medium-term,coastal disturbance,0.1434771528507703
Albania,ssp245,current,fisheries biomass loss,0
Albania,ssp245,medium-term,fisheries biomass loss,0
Albania,ssp585,current,fisheries biomass loss,0
Albania,ssp585,medium-term,fisheries biomass loss,0
Albania,ssp245,current,light pollution,0.007850230683625217
Albania,ssp245,medium-term,light pollution,0.010444244624124297
Albania,ssp585,current,light pollution,0.008161836019011489
Albania,ssp585,medium-term,light pollution,0.010191526631138937
Albania,ssp245,current,nutrient pollution,0.10358845021315817
Albania,ssp245,medium-term,nutrient pollution,0.10633418366073051
Albania,ssp585,current,nutrient pollution,0.1035645533208001
Albania,ssp585,medium-term,nutrient pollution,0.10694005356988281
Albania,ssp245,current,ocean warming,0.029603428638986535
Albania,ssp245,medium-term,ocean warming,0.24052087481656712
Albania,ssp585,current,ocean warming,0.08326376498530719
Albania,ssp585,medium-term,ocean warming,0.29855682431741726
Albania,ssp245,current,primary productivity,7.50472495786877e-4
Albania,ssp245,medium-term,primary productivity,0
Albania,ssp585,current,primary productivity,8.697056151922412e-4
Albania,ssp585,medium-term,primary productivity,0
Albania,ssp245,current,reduced oxygen,0.0036009297623290372
Albania,ssp245,medium-term,reduced oxygen,0.012756856589513605
Albania,ssp585,current,reduced oxygen,0.0036009297623290372
Albania,ssp585,medium-term,reduced oxygen,0.014319993124034177
Albania,ssp245,current,sea level rise,0.010747552226360948
Albania,ssp245,medium-term,sea level rise,0.04588290903952901
Albania,ssp585,current,sea level rise,0.01869664226639904
Albania,ssp585,medium-term,sea level rise,0.08918122219620273
Spain,ssp245,current,acidification,0.00551380672046884
Spain,ssp245,medium-term,acidification,0.04101207087022756
Spain,ssp585,current,acidification,0.004742748825130467
Spain,ssp585,medium-term,acidification,0.06203406115132635
Spain,ssp245,current,air heat index,0
Spain,ssp245,medium-term,air heat index,2.911898490830208e-6
Spain,ssp585,current,air heat index,0
Spain,ssp585,medium-term,air heat index,6.34696184115567e-5
Spain,ssp245,current,coastal disturbance,0.14618939257938568
Spain,ssp245,medium-term,coastal disturbance,0.14749650310046303
Spain,ssp585,current,coastal disturbance,0.1468950054833735
Spain,ssp585,medium-term,coastal disturbance,0.1526386213400081
Spain,ssp245,current,fisheries biomass loss,0.17410799556249554
Spain,ssp245,medium-term,fisheries biomass loss,0.2154621470258716
Spain,ssp585,current,fisheries biomass loss,0.17410799556249554
Spain,ssp585,medium-term,fisheries biomass loss,0.2285887488765253
Spain,ssp245,current,light pollution,0.01662585597327869
Spain,ssp245,medium-term,light pollution,0.016316595909718207
Spain,ssp585,current,light pollution,0.016376335217049245
Spain,ssp585,medium-term,light pollution,0.01782422802698749
Spain,ssp245,current,nutrient pollution,0.023262576082442508
Spain,ssp245,medium-term,nutrient pollution,0.019859146285837837
Spain,ssp585,current,nutrient pollution,0.02322304617350127
Spain,ssp585,medium-term,nutrient pollution,0.01766350550237747
Spain,ssp245,current,ocean warming,0.07353268354389142
Spain,ssp245,medium-term,ocean warming,0.21074739615319163
Spain,ssp585,current,ocean warming,0.07844414002663176
Spain,ssp585,medium-term,ocean warming,0.25679001590401523
Spain,ssp245,current,primary productivity,0.0032166830406718024
Spain,ssp245,medium-term,primary productivity,0.021615874913029534
Spain,ssp585,current,primary productivity,0.0028323309114877105
Spain,ssp585,medium-term,primary productivity,0.01806100006890378
Spain,ssp245,current,reduced oxygen,0.006551009209136321
Spain,ssp245,medium-term,reduced oxygen,0.01760952627422282
Spain,ssp585,current,reduced oxygen,0.006551009209136321
Spain,ssp585,medium-term,reduced oxygen,0.021650428587685133
Spain,ssp245,current,sea level rise,0.02034938719548968
Spain,ssp245,medium-term,sea level rise,0.04626673341633901
Spain,ssp585,current,sea level rise,0.02332444342619748
Spain,ssp585,medium-term,sea level rise,0.07750981980207881
Portugal,ssp245,current,acidification,0.009734436958396065
Portugal,ssp245,medium-term,acidification,0.041163806664443844
Portugal,ssp585,current,acidification,0.009562823432199169
Portugal,ssp585,medium-term,acidification,0.05945103664726949
Portugal,ssp245,current,air heat index,0
Portugal,ssp245,medium-term,air heat index,0
Portugal,ssp585,current,air heat index,0
Portugal,ssp585,medium-term,air heat index,0
Portugal,ssp245,current,coastal disturbance,0.1571162679665036
Portugal,ssp245,medium-term,coastal disturbance,0.1581068371362364
Portugal,ssp585,current,coastal disturbance,0.15774832280391757
Portugal,ssp585,medium-term,coastal disturbance,0.16388748371209297
Portugal,ssp245,current,fisheries biomass loss,0.1248711870115459
Portugal,ssp245,medium-term,fisheries biomass loss,0.15085334472138076
Portugal,ssp585,current,fisheries biomass loss,0.12985929793224088
Portugal,ssp585,medium-term,fisheries biomass loss,0.19017324256409585
Portugal,ssp245,current,light pollution,0.02362894277475879
Portugal,ssp245,medium-term,light pollution,0.021433295062676355
Portugal,ssp585,current,light pollution,0.02336946212101406
Portugal,ssp585,medium-term,light pollution,0.02408318379557296
Portugal,ssp245,current,nutrient pollution,0.030847049351859966
Portugal,ssp245,medium-term,nutrient pollution,0.029344922016004523
Portugal,ssp585,current,nutrient pollution,0.030915087123450542
Portugal,ssp585,medium-term,nutrient pollution,0.02833814874296019
Portugal,ssp245,current,ocean warming,0.06784280609813233
Portugal,ssp245,medium-term,ocean warming,0.12371650985156826
Portugal,ssp585,current,ocean warming,0.05206556525096479
Portugal,ssp585,medium-term,ocean warming,0.16980027652240132
Portugal,ssp245,current,primary productivity,0.011310390097045854
Portugal,ssp245,medium-term,primary productivity,0.05451761616510195
Portugal,ssp585,current,primary productivity,0.00981884310074844
Portugal,ssp585,medium-term,primary productivity,0.043932324033367776
Portugal,ssp245,current,reduced oxygen,0.009086783352809153
Portugal,ssp245,medium-term,reduced oxygen,0.01612718163578112
Portugal,ssp585,current,reduced oxygen,0.009086783352809153
Portugal,ssp585,medium-term,reduced oxygen,0.02096148811178166
Portugal,ssp245,current,sea level rise,0.01936257657810232
Portugal,ssp245,medium-term,sea level rise,0.05492749157572617
Portugal,ssp585,current,sea level rise,0.023792618917081433
Portugal,ssp585,medium-term,sea level rise,0.08437791388536028
Italy,ssp245,current,acidification,0.04658534191851345
Italy,ssp245,medium-term,acidification,0.08945259589772672
Italy,ssp585,current,acidification,0.044763192160122
Italy,ssp585,medium-term,acidification,0.11386160640158352
Italy,ssp245,current,air heat index,0
Italy,ssp245,medium-term,air heat index,6.375659747938071e-5
Italy,ssp585,current,air heat index,6.784549556338154e-10
Italy,ssp585,medium-term,air heat index,4.4965530234637545e-4
Italy,ssp245,current,coastal disturbance,0.11641722003633269
Italy,ssp245,medium-term,coastal disturbance,0.11588256364020126
Italy,ssp585,current,coastal disturbance,0.11694492184510585
Italy,ssp585,medium-term,coastal disturbance,0.11986150792761971
Italy,ssp245,current,fisheries biomass loss,0.24735910930581528
Italy,ssp245,medium-term,fisheries biomass loss,0.35186761848266895
Italy,ssp585,current,fisheries biomass loss,0.24735910930581528
Italy,ssp585,medium-term,fisheries biomass loss,0.35132493724825387
Italy,ssp245,current,light pollution,0.013389475743486494
Italy,ssp245,medium-term,light pollution,0.011895554777691974
Italy,ssp585,current,light pollution,0.013221089574112811
Italy,ssp585,medium-term,light pollution,0.013401547919659073
Italy,ssp245,current,nutrient pollution,0.03369407677887451
Italy,ssp245,medium-term,nutrient pollution,0.02851771638101514
Italy,ssp585,current,nutrient pollution,0.03364111124941751
Italy,ssp585,medium-term,nutrient pollution,0.025914124858666125
Italy,ssp245,current,ocean warming,0.040434295865602696
Italy,ssp245,medium-term,ocean warming,0.23794135545559633
Italy,ssp585,current,ocean warming,0.06344321331876708
Italy,ssp585,medium-term,ocean warming,0.2850183914182367
Italy,ssp245,current,primary productivity,1.552867955814168e-6
Italy,ssp245,medium-term,primary productivity,0.0015751052758899641
Italy,ssp585,current,primary productivity,1.1156732500928473e-5
Italy,ssp585,medium-term,primary productivity,0.0016094099029699263
Italy,ssp245,current,reduced oxygen,0.005639970912318659
Italy,ssp245,medium-term,reduced oxygen,0.016100072496530334
Italy,ssp585,current,reduced oxygen,0.005639970912318659
Italy,ssp585,medium-term,reduced oxygen,0.017671150653541856
Italy,ssp245,current,sea level rise,0.011287111167877693
Italy,ssp245,medium-term,sea level rise,0.030752106423007495
Italy,ssp585,current,sea level rise,0.01470523353150357
Italy,ssp585,medium-term,sea level rise,0.05909568424154628
Montenegro,ssp245,current,acidification,0.041915680725086814
Montenegro,ssp245,medium-term,acidification,0.06971690211083051
Montenegro,ssp585,current,acidification,0.040204839032694825
Montenegro,ssp585,medium-term,acidification,0.08853617894708114
Montenegro,ssp245,current,air heat index,0
Montenegro,ssp245,medium-term,air heat index,4.080208103726455e-4
Montenegro,ssp585,current,air heat index,0
Montenegro,ssp585,medium-term,air heat index,0.0016540052963356514
Montenegro,ssp245,current,coastal disturbance,0.14671999228624466
Montenegro,ssp245,medium-term,coastal disturbance,0.14702357412295833
Montenegro,ssp585,current,coastal disturbance,0.14656073424828656
Montenegro,ssp585,medium-term,coastal disturbance,0.1466486021226015
Montenegro,ssp245,current,fisheries biomass loss,0.24603114568764858
Montenegro,ssp245,medium-term,fisheries biomass loss,0.3579234485835608
Montenegro,ssp585,current,fisheries biomass loss,0.24603114568764858
Montenegro,ssp585,medium-term,fisheries biomass loss,0.3531222517947377
Montenegro,ssp245,current,light pollution,0.010974488361108373
Montenegro,ssp245,medium-term,light pollution,0.005324783821661498
Montenegro,ssp585,current,light pollution,0.011012254763547138
Montenegro,ssp585,medium-term,light pollution,0.009197238829199643
Montenegro,ssp245,current,nutrient pollution,0.0468572235135196
Montenegro,ssp245,medium-term,nutrient pollution,0.04673057851070145
Montenegro,ssp585,current,nutrient pollution,0.046863708854359705
Montenegro,ssp585,medium-term,nutrient pollution,0.04699780465675915
Montenegro,ssp245,current,ocean warming,0.039068883570946816
Montenegro,ssp245,medium-term,ocean warming,0.27345806400337785
Montenegro,ssp585,current,ocean warming,0.09375520730576807
Montenegro,ssp585,medium-term,ocean warming,0.3346616231127851
Montenegro,ssp245,current,primary productivity,0
Montenegro,ssp245,medium-term,primary productivity,0
Montenegro,ssp585,current,primary productivity,0
Montenegro,ssp585,medium-term,primary productivity,0
Montenegro,ssp245,current,reduced oxygen,0.002585541464033416
Montenegro,ssp245,medium-term,reduced oxygen,0.010329314608215696
Montenegro,ssp585,current,reduced oxygen,0.002585541464033416
Montenegro,ssp585,medium-term,reduced oxygen,0.011794818251756026
Montenegro,ssp245,current,sea level rise,0.008081315093320506
Montenegro,ssp245,medium-term,sea level rise,0.03752198902055107
Montenegro,ssp585,current,sea level rise,0.014807717810417044
Montenegro,ssp585,medium-term,sea level rise,0.07482068150721748
Croatia,ssp245,current,acidification,0.039158279547353805
Croatia,ssp245,medium-term,acidification,0.0651306117960139
Croatia,ssp585,current,acidification,0.037559984789063125
Croatia,ssp585,medium-term,acidification,0.0827118722708919
Croatia,ssp245,current,air heat index,2.182669537173102e-9
Croatia,ssp245,medium-term,air heat index,5.7025489457695555e-5
Croatia,ssp585,current,air heat index,2.182669537173102e-9
Croatia,ssp585,medium-term,air heat index,7.522158015651274e-4
Croatia,ssp245,current,coastal disturbance,0.09210554110179464
Croatia,ssp245,medium-term,coastal disturbance,0.08966347209730434
Croatia,ssp585,current,coastal disturbance,0.09212270150312997
Croatia,ssp585,medium-term,coastal disturbance,0.08978209989202372
Croatia,ssp245,current,fisheries biomass loss,0.27215138794779264
Croatia,ssp245,medium-term,fisheries biomass loss,0.36001479177737916
Croatia,ssp585,current,fisheries biomass loss,0.27215138794779264
Croatia,ssp585,medium-term,fisheries biomass loss,0.3595808330779246
Croatia,ssp245,current,light pollution,0.005075873453036292
Croatia,ssp245,medium-term,light pollution,0.0038218796406547413
Croatia,ssp585,current,light pollution,0.005069783594256066
Croatia,ssp585,medium-term,light pollution,0.004149573351298488
Croatia,ssp245,current,nutrient pollution,0.01182906671533945
Croatia,ssp245,medium-term,nutrient pollution,0.012930846784803014
Croatia,ssp585,current,nutrient pollution,0.011926905528322904
Croatia,ssp585,medium-term,nutrient pollution,0.012366991746113904
Croatia,ssp245,current,ocean warming,0.03953099896959503
Croatia,ssp245,medium-term,ocean warming,0.20832161096181187
Croatia,ssp585,current,ocean warming,0.056535170737458104
Croatia,ssp585,medium-term,ocean warming,0.24431860423836674
Croatia,ssp245,current,primary productivity,0
Croatia,ssp245,medium-term,primary productivity,0.001248469499495906
Croatia,ssp585,current,primary productivity,0
Croatia,ssp585,medium-term,primary productivity,8.039399631283678e-4
Croatia,ssp245,current,reduced oxygen,0.0025960726580908505
Croatia,ssp245,medium-term,reduced oxygen,0.010004743204162652
Croatia,ssp585,current,reduced oxygen,0.0025960726580908505
Croatia,ssp585,medium-term,reduced oxygen,0.013400273755806942
Croatia,ssp245,current,sea level rise,4.8671137033520404e-4
Croatia,ssp245,medium-term,sea level rise,0.027318273188882712
Croatia,ssp585,current,sea level rise,0.003231734301118861
Croatia,ssp585,medium-term,sea level rise,0.07084362911420544
Slovenia,ssp245,current,acidification,0.04155375573645869
Slovenia,ssp245,medium-term,acidification,0.06911492354993243
Slovenia,ssp585,current,acidification,0.039857685978859074
Slovenia,ssp585,medium-term,acidification,0.08777170258690603
Slovenia,ssp245,current,air heat index,0
Slovenia,ssp245,medium-term,air heat index,4.2226845749837594e-5
