rgn_id,year,biomass,ant_typ,rgn_nam,iso3c,iso3c_made_up,uninhabited,yearly_percent_change
120,2001,87162.37666670667,eez,Antigua and Barbuda,ATG,NA,NA,0.0021584811584322615
121,2001,14402.204609729426,eez,Montserrat,MSR,NA,NA,-0.04045048308272099
122,2001,16727.30782293956,eez,Saint Lucia,LCA,NA,NA,-0.019490843642375317
123,2001,13250.54412589625,eez,Dominica,DMA,NA,NA,0.004123853536218623
124,2001,225782.47917224045,eez,Barbados,BRB,NA,NA,0.015660733377194792
125,2001,82388.20460381903,eez,Grenada,GRD,NA,NA,-0.0232153520316722
126,2001,173567.42531008337,eez,Trinidad and Tobago,TTO,NA,NA,-0.020194936518226257
127,2001,55221.31729549623,eez,Saint Vincent and the Grenadines,VCT,NA,NA,-0.041123789134151614
129,2001,1397713.8750790358,eez,Panama,PAN,NA,NA,0.018897903118695405
130,2001,4628498.3794997055,eez,Costa Rica,CRI,NA,NA,0.02213362714175886
131,2001,449575.52959404245,eez,Nicaragua,NIC,NA,NA,0.032512944368979134
132,2001,3695693.483513927,eez,Colombia,COL,NA,NA,0.0038196722199003194
133,2001,344160.7552171153,eez,Honduras,HND,NA,NA,-0.014290139425933556
134,2001,720247.9234031048,eez,El Salvador,SLV,NA,NA,0.07638070500001042
135,2001,14892176.769474572,eez,Mexico,MEX,NA,NA,-0.010572191244466199
136,2001,703967.161508069,eez,Guatemala,GTM,NA,NA,0.03032130845951236
137,2001,13340669.473173363,eez,Ecuador,ECU,NA,NA,0.011513263326894153
138,2001,12261638.432615941,eez,Peru,PER,NA,NA,0.03193468693690125
139,2001,1195550.1969184794,eez,Venezuela,VEN,NA,NA,0.007657217236808158
140,2001,129048.03394848396,eez,Guadeloupe and Martinique,GMF,yes,NA,7.176355684687677e-4
141,2001,2267480.4595200205,eez,Faeroe Islands,FRO,NA,NA,-0.010494029880327944
143,2001,6249198.305858956,eez,Iceland,ISL,NA,NA,-0.005898313997165584
144,2001,1156350.8305740096,eez,Jan Mayen,SJM,yes,x,-0.0028289857073266473
145,2001,17679099.096094042,eez,Greenland,GRL,NA,NA,-0.009869123075948713
146,2001,702289.7575503463,eez,Pitcairn,PCN,NA,NA,0.0035782529478821427
147,2001,5793483.922743505,eez,French Polynesia,PYF,NA,NA,0.028645111271649513
148,2001,4246732.409677832,eez,Line Group,LIG,yes,NA,-0.04573613294729742
149,2001,1059714.8113566772,eez,Jarvis Island,JIS,yes,x,-0.05638610896448407
150,2001,1001218.5802771611,eez,Palmyra Atoll,PAT,yes,x,-0.02397164618107748
151,2001,392210.81641898246,eez,American Samoa,ASM,NA,NA,0.03886710048183576
152,2001,115933.85490098278,eez,Samoa,WSM,NA,NA,-0.003045046472436662
153,2001,1994919.7524318495,eez,Cook Islands,COK,NA,NA,0.018146681268968574
154,2001,267407.11370893556,eez,Niue,NIU,NA,NA,0.01785820224337338
155,2001,749775.0757777275,eez,Tonga,TON,NA,NA,2.2706408104154383e-4
156,2001,395969.8659428343,eez,Tokelau,TKL,NA,NA,0.043599693782593596
157,2001,1454290.1010619826,eez,Phoenix Group,PHG,yes,NA,-0.043919819762717256
158,2001,1401911.0436937932,eez,Howland Island and Baker Island,HIS,yes,x,-0.0381284509510356
159,2001,686162.3221034808,eez,Johnston Atoll,JAT,yes,x,0.0721737019397013
161,2001,277905.77130271087,eez,Wallis and Futuna,WLF,NA,NA,-0.010751580818013189
162,2001,36837229.39817476,eez,New Zealand,NZL,NA,NA,-0.011502303352104455
163,2001,61688313.27761605,eez,United States,USA,NA,NA,-0.008279396970005536
164,2001,103860.65720731628,eez,Belize,BLZ,NA,NA,-0.013038564201806897
166,2001,351295.6617558396,eez,Jamaica,JAM,NA,NA,0.012659475328324375
167,2001,383829.12765869393,eez,Guyana,GUY,NA,NA,-3.1328641490464e-4
168,2001,531890.3858965677,eez,Suriname,SUR,NA,NA,0.05017044362549484
169,2001,410344.68753009377,eez,French Guiana,GUF,NA,NA,0.07033019595564617
171,2001,10689619.83510524,eez,Brazil,BRA,NA,NA,-0.01523838364418205
172,2001,24798504.214572284,eez,Argentina,ARG,NA,NA,-0.0055782305377221845
173,2001,3920506.719625908,eez,Uruguay,URY,NA,NA,-0.005704671031456175
174,2001,1246788.9655980126,eez,Finland,FIN,NA,NA,-0.05039033619511146
175,2001,1057762.546647355,eez,Denmark,DNK,NA,NA,-0.016897005069849386
176,2001,914681.5634952651,eez,Germany,DEU,NA,NA,-0.027857711370260923
177,2001,947308.8622207877,eez,Netherlands,NLD,NA,NA,-0.007100564242582176
178,2001,588040.6422254121,eez,Poland,POL,NA,NA,-0.0397044825862827
179,2001,2411949.13257968,eez,France,FRA,NA,NA,-0.015792669370707224
180,2001,6235314.484244521,eez,United Kingdom,GBR,NA,NA,-0.010970819704270492
181,2001,2794674.6271022037,eez,Ireland,IRL,NA,NA,-0.014066193932452113
182,2001,2411552.33044649,eez,Spain,ESP,NA,NA,-0.0017145307726697874
183,2001,1617036.2275897786,eez,Portugal,PRT,NA,NA,-0.005685010636202337
184,2001,2590045.4278785973,eez,Italy,ITA,NA,NA,-0.026586137189896365
186,2001,57587.312379671384,eez,Montenegro,MNE,NA,NA,-0.02327630733158335
187,2001,246269.18563695543,eez,Croatia,HRV,NA,NA,-0.007226145736785607
188,2001,NA,eez,Slovenia,SVN,NA,NA,NA
189,2001,158032.4072193586,eez,Lithuania,LTU,NA,NA,-0.054917006039740056
190,2001,194780.89630747391,eez,Qatar,QAT,NA,NA,-0.0551599042019029
191,2001,852275.7747343194,eez,Iran,IRN,NA,NA,-0.03183332056676465
192,2001,NA,eez,Iraq,IRQ,NA,NA,NA
193,2001,765520.4712411669,eez,Guinea Bissau,GNB,NA,NA,-0.016005683487710864
194,2001,813112.7723298586,eez,Guinea,GIN,NA,NA,-0.030463390005128797
195,2001,864284.8935039949,eez,Ivory Coast,CIV,NA,NA,-0.01776672173802091
196,2001,688436.0238483773,eez,Nigeria,NGA,NA,NA,-0.02970037033113739
197,2001,NA,eez,Cameroon,CMR,NA,NA,NA
198,2001,1206338.548052751,eez,Gabon,GAB,NA,NA,-0.018375083448788968
199,2001,56561.3171484595,eez,Democratic Republic of the Congo,COD,NA,NA,-0.019274850560112005
200,2001,3978652.4078277247,eez,Angola,AGO,NA,NA,-0.01858673033496662
202,2001,575467.4332588324,eez,Tanzania,TZA,NA,NA,0.009201860941126898
203,2001,5030909.909897673,eez,India,IND,NA,NA,-0.019212728052410227
204,2001,377225.7701436266,eez,Bangladesh,BGD,NA,NA,-0.03868993001924375
205,2001,1795300.5643370105,eez,Myanmar,MMR,NA,NA,-0.011867136979649615
206,2001,1479275.4953376802,eez,Malaysia,MYS,NA,NA,-0.033336879132424585
207,2001,3224204.727932176,eez,Vietnam,VNM,NA,NA,0.01373736027900176
209,2001,2519458.9414519058,eez,China,CHN,NA,NA,-0.060690398934866246
210,2001,15465447.65905185,eez,Japan,JPN,NA,NA,-0.014748654845874933
212,2001,2859801.534251283,eez,Kiribati,KIR,NA,NA,-0.012877821353334406
213,2001,100404800.7230505,eez-ccamlr,Antarctica,ATA,NA,NA,-0.013322945260254685
214,2001,754661.6887872722,eez,Egypt,EGY,NA,NA,-0.027909938900682683
215,2001,NA,eez,Jordan,JOR,NA,NA,NA
216,2001,15479730.629626168,eez,Indonesia,IDN,NA,NA,-0.005420565341802931
218,2001,95353007.5051584,eez,Canada,CAN,NA,NA,-0.0032700452466717152
219,2001,390573.7348572297,eez,Saint Pierre and Miquelon,SPM,NA,NA,-0.010661404137274896
222,2001,2307870.117029876,eez,Sweden,SWE,NA,NA,-0.044163082995489295
223,2001,11741547.802934306,eez,Norway,NOR,NA,NA,0.004738714857026266
224,2001,17594285.752568793,eez,Chile,CHL,NA,NA,-0.008533160421831724
228,2001,164506.4455708834,eez,Guernsey,GGY,NA,NA,-0.03952378395542786
231,2001,276250.0648943506,eez,East Timor,TLS,NA,NA,-9.287634240872109e-4
232,2001,NA,eez,Bosnia and Herzegovina,BIH,NA,NA,NA
244,2001,43599.42814407733,eez,Curacao,CUW,NA,NA,-0.0022262373066224894
245,2001,49521.43728937105,eez,Bonaire,BON,yes,NA,0.0341981573437267
247,2001,117437.18048009032,eez,Brunei,BRN,NA,NA,-8.563115230002568e-4
248,2001,6300.703480514437,eez,Saba,SAB,yes,NA,-0.10126259971547825
250,2001,33008.25302348694,eez,Aruba,ABW,NA,NA,0.014539280797733816
255,2001,9514836.000759618,NA,NA,DIS,yes,NA,0.0029346232356542595
260,2001,1097601.2622772667,fao,Arctic Sea,NA,NA,NA,-0.03387720051917219
261,2001,24058870.53740187,fao,"Atlantic, Northwest",NA,NA,NA,-0.011024433838389637
262,2001,32570121.674312755,fao,"Atlantic, Northeast",NA,NA,NA,0.0017204269657416786
263,2001,12370256.62979053,fao,"Atlantic, Western-Central",NA,NA,NA,-0.0024646016797596156
264,2001,26180188.34492512,fao,"Atlantic, Eastern Central",NA,NA,NA,0.010875413453279808
266,2001,55319198.28225866,fao,"Atlantic, Southwest",NA,NA,NA,-0.0024100721883097234
267,2001,73331514.09754919,fao,"Atlantic, Southeast",NA,NA,NA,0.010408267781973827
269,2001,61447059.00919286,fao,"Indian Ocean, Western",NA,NA,NA,-0.005229402301427187
270,2001,78852547.59798805,fao,"Indian Ocean, Eastern",NA,NA,NA,-0.002759913610486286
272,2001,46581980.35344105,fao,"Pacific, Northwest",NA,NA,NA,0.005039083697726981
273,2001,24978636.147406626,fao,"Pacific, Northeast",NA,NA,NA,4.1345651467050314e-4
274,2001,7789137.677061789,fao,"Pacific, Western Central",NA,NA,NA,-0.0011330233992708411
275,2001,92800623.47848055,fao,"Pacific, Eastern Central",NA,NA,NA,-0.003247706052165306
276,2001,75405657.40176363,fao,"Pacific, Southwest",NA,NA,NA,-0.014617626792236878
277,2001,90131649.64381821,fao,"Pacific, Southeast",NA,NA,NA,0.006886195421186504
301,2001,NA,NA,NA,NA,NA,NA,NA
302,2001,NA,NA,NA,NA,NA,NA,NA
303,2001,NA,NA,NA,NA,NA,NA,NA
304,2001,NA,NA,NA,NA,NA,NA,NA
305,2001,NA,NA,NA,NA,NA,NA,NA
306,2001,NA,NA,NA,NA,NA,NA,NA
307,2001,NA,NA,NA,NA,NA,NA,NA
308,2001,NA,NA,NA,NA,NA,NA,NA
309,2001,NA,NA,NA,NA,NA,NA,NA
310,2001,NA,NA,NA,NA,NA,NA,NA
311,2001,NA,NA,NA,NA,NA,NA,NA
312,2001,NA,NA,NA,NA,NA,NA,NA
313,2001,NA,NA,NA,NA,NA,NA,NA
314,2001,NA,NA,NA,NA,NA,NA,NA
315,2001,NA,NA,NA,NA,NA,NA,NA
316,2001,NA,NA,NA,NA,NA,NA,NA
317,2001,NA,NA,NA,NA,NA,NA,NA
320,2001,NA,NA,NA,NA,NA,NA,NA
321,2001,NA,NA,NA,NA,NA,NA,NA
322,2001,NA,NA,NA,NA,NA,NA,NA
323,2001,NA,NA,NA,NA,NA,NA,NA
324,2001,NA,NA,NA,NA,NA,NA,NA
325,2001,NA,NA,NA,NA,NA,NA,NA
326,2001,NA,NA,NA,NA,NA,NA,NA
327,2001,NA,NA,NA,NA,NA,NA,NA
328,2001,NA,NA,NA,NA,NA,NA,NA
330,2001,NA,NA,NA,NA,NA,NA,NA
331,2001,NA,NA,NA,NA,NA,NA,NA
332,2001,NA,NA,NA,NA,NA,NA,NA
333,2001,NA,NA,NA,NA,NA,NA,NA
334,2001,NA,NA,NA,NA,NA,NA,NA
335,2001,NA,NA,NA,NA,NA,NA,NA
336,2001,NA,NA,NA,NA,NA,NA,NA
337,2001,NA,NA,NA,NA,NA,NA,NA
1,2002,1040784.3707084344,eez,Cocos Islands,CCK,NA,NA,0.007886620123609977
2,2002,811619.8926634953,eez,Christmas Island,CXR,NA,NA,0.03895814916768333
3,2002,1721705.3900025229,eez,Norfolk Island,NFK,NA,NA,-0.03188365571761064
4,2002,1953105.458101755,eez,Macquarie Island,MCQ,yes,x,0.007893046995628216
5,2002,2507904.806154547,eez,New Caledonia,NCL,NA,NA,-0.003285843297205799
6,2002,769682.5807241591,eez,Vanuatu,VUT,NA,NA,-0.014035299267644982
7,2002,2250155.7158341766,eez,Solomon Islands,SLB,NA,NA,0.07225631013711173
8,2002,597525.0592481123,eez,Palau,PLW,NA,NA,0.14057674330104195
9,2002,3552127.4894434568,eez,Micronesia,FSM,yes,NA,-0.0017836211435087964
10,2002,596729.4483333321,eez,Nauru,NRU,NA,NA,-0.17588796910214768
11,2002,3338153.1463185153,eez,Marshall Islands,MHL,NA,NA,-0.02692210353081373
12,2002,333029.9449946042,eez,Wake Island,WIS,yes,x,0.05713903080066968
13,2002,806780.6247020308,eez,Northern Mariana Islands and Guam,NGM,yes,NA,0.039222001232378303
14,2002,806148.5958609317,eez,Taiwan,TWN,NA,NA,-0.018401598638625307
15,2002,3029973.5883965795,eez,Philippines,PHL,NA,NA,0.05974903946616832
16,2002,36104646.67634095,eez,Australia,AUS,NA,NA,0.006105453448849909
17,2002,4143801.686350039,eez,Papua New Guinea,PNG,NA,NA,0.046448010670403016
18,2002,1622841.6776415594,eez,Fiji,FJI,NA,NA,0.006045198586258594
19,2002,1038482.8587048711,eez,Tuvalu,TUV,NA,NA,0.046916572001802874
20,2002,1389273.714568406,eez,South Korea,KOR,NA,NA,-0.0640307612072768
21,2002,1236820.361209797,eez,North Korea,PRK,NA,NA,-0.04752079630835591
24,2002,98981.06912431426,eez,Cambodia,KHM,NA,NA,-0.012313414668864368
25,2002,730413.1598007665,eez,Thailand,THA,NA,NA,0.02483358300055886
26,2002,1497820.2902694207,eez,Andaman and Nicobar,ANI,yes,NA,0.0169868581298858
28,2002,352846.0831485627,eez,Comoro Islands,COM,NA,NA,-0.0016139610539488358
29,2002,98462.57619301032,eez,Mayotte,MYT,NA,NA,-0.016570678066284476
30,2002,98012.42948453303,eez,Glorioso Islands,GIS,yes,x,-0.00456144672485681
31,2002,4763456.6724495785,eez,Seychelles,SYC,NA,NA,-0.001277316879818068
32,2002,467640.96167485125,eez,Reunion,REU,NA,NA,0.03130737972997639
33,2002,148796.38819690977,eez,Juan de Nova Island,JDN,yes,x,-0.02799540238941015
34,2002,252908.60837854043,eez,Bassas da India,BDA,yes,x,-0.025807650799737344
35,2002,291192.5606881755,eez,Ile Europa,ILE,yes,x,-0.017908977554299894
36,2002,535861.9622150373,eez,Ile Tromelin,ILT,yes,x,0.03267960288223271
37,2002,3235153.6779635563,eez,Mauritius,MUS,NA,NA,0.03379528045756493
38,2002,1955776.7827643442,eez,British Indian Ocean Territory,IOT,NA,x,-0.059910904934148364
39,2002,2309690.158864762,eez,Maldives,MDV,NA,NA,0.003138668471303241
40,2002,1807606.1764012473,eez,Sri Lanka,LKA,NA,NA,-0.009530064030641158
41,2002,1532893.5817721046,eez,Mozambique,MOZ,NA,NA,-0.014363746849041424
42,2002,3528867.7650155956,eez,Madagascar,MDG,NA,NA,0.01626632005490521
43,2002,451022.5546961741,eez,Kenya,KEN,NA,NA,0.01864232568385383
44,2002,3277592.4238863867,eez,Somalia,SOM,NA,NA,-0.0017034785173808888
45,2002,134289.5173763567,eez,Eritrea,ERI,NA,NA,-0.013325529696794023
46,2002,36696.16573972899,eez,Djibouti,DJI,NA,NA,-0.07012867473450678
47,2002,2497874.693226384,eez,Yemen,YEM,NA,NA,-0.0328025406346126
48,2002,3034367.4661828927,eez,Oman,OMN,NA,NA,-0.03481010205259201
49,2002,42817.975003830936,eez,Sudan,SDN,NA,NA,-0.015588963894953612
50,2002,340724.3667244244,eez,Saudi Arabia,SAU,NA,NA,-0.026933041491591675
51,2002,69523.97105971174,eez,Kuwait,KWT,NA,NA,0.00745305635020356
52,2002,60499.4622071151,eez,Bahrain,BHR,NA,NA,-0.021560631092555297
53,2002,1320062.5591908635,eez,Pakistan,PAK,NA,NA,0.006267579190489029
54,2002,149578.03421007315,eez,United Arab Emirates,ARE,NA,NA,-0.028427331160647912
55,2002,4793791.647762569,eez,Azores,AZO,yes,NA,0.047996170660764746
56,2002,4728115.812683432,eez,Cape Verde,CPV,NA,NA,-0.04179623196645409
57,2002,2059013.8313874719,eez,Madeira,MDR,yes,NA,0.024352144884323104
58,2002,2309441.7856342746,eez,Canary Islands,CNY,yes,NA,-0.03930798621369181
59,2002,81101.36215400427,eez,Belgium,BEL,NA,NA,-0.023300720712103633
61,2002,594065.7813431612,eez,Tunisia,TUN,NA,NA,-0.005531978849630144
62,2002,2107831.776058654,eez,Morocco,MAR,NA,NA,-0.03412713820449106
63,2002,3072067.8107771217,eez,Western Sahara,ESH,NA,NA,-0.07626263728270141
64,2002,1657894.0694180608,eez,Mauritania,MRT,NA,NA,-0.04350629066470981
65,2002,339544.1593372859,eez,Gambia,GMB,NA,NA,-0.020999467943282404
66,2002,1045502.3102571286,eez,Senegal,SEN,NA,NA,-0.02109828951503814
67,2002,1340271.0943559161,eez,Libya,LBY,NA,NA,0.01842662948078378
68,2002,317066.2326516495,eez,Malta,MLT,NA,NA,0.02600282000289559
69,2002,574234.5149058723,eez,Latvia,LVA,NA,NA,-0.021480773868841608
70,2002,489050.4666457234,eez,Estonia,EST,NA,NA,-0.008532586049919386
71,2002,342663.66208100243,eez,Bulgaria,BGR,NA,NA,-0.023599687207251325
72,2002,361257.13218263444,eez,Romania,ROU,NA,NA,-0.03706819781189341
73,2002,118096123.59698415,eez,Russia,RUS,NA,NA,-0.018075020188842165
74,2002,124434.54250371434,eez,Georgia,GEO,NA,NA,-0.01476008463468463
75,2002,905470.5326759819,eez,Ukraine,UKR,NA,NA,-0.041995486406831185
76,2002,920922.4988149642,eez,Turkey,TUR,NA,NA,-0.02894983221683158
77,2002,39869.994164594646,eez,Syria,SYR,NA,NA,-0.03774459109712554
78,2002,64991.18305997017,eez,Lebanon,LBN,NA,NA,-0.02597059652112334
79,2002,91315.39247477427,eez,Israel,ISR,NA,NA,-0.061371864297953514
80,2002,2342089.544790134,eez,Greece,GRC,NA,NA,-2.421714226364044e-4
81,2002,464539.8391366616,eez,Cyprus,CYP,NA,NA,-0.0239100380984554
82,2002,NA,eez,Albania,ALB,NA,NA,NA
84,2002,476659.4751160529,eez,Algeria,DZA,NA,NA,-0.015035449896584351
85,2002,783113.707895527,eez,Ascension,ASC,NA,x,0.008306777178479349
86,2002,1789016.6093465732,eez,Saint Helena,SHN,NA,NA,0.04924675136845274
88,2002,6395858.529668872,eez,Tristan da Cunha,TAA,yes,x,0.011014038155481057
89,2002,7784538.109841128,eez,South Georgia and the South Sandwich Islands,SGS,NA,x,-9.174246168631056e-4
90,2002,2775265.5630216403,eez,Prince Edward Islands,PEI,yes,x,-0.0026886195949939492
91,2002,3563632.5130531336,eez,Crozet Islands,CIS,yes,x,1.00493120394489e-4
92,2002,3403514.9735946124,eez,Amsterdam Island and Saint Paul Island,ASP,yes,x,-0.01645050447812546
93,2002,7483441.778287711,eez,Kerguelen Islands,KIS,yes,x,-0.0040476291300547956
94,2002,3141854.8063757964,eez,Heard and McDonald Islands,HMD,NA,x,-0.007441346185690531
95,2002,8560044.624180779,eez,Falkland Islands,FLK,NA,NA,0.007478246549357213
96,2002,481194.6608685686,eez,Sierra Leone,SLE,NA,NA,-0.0037756916209932684
97,2002,770645.334014378,eez,Liberia,LBR,NA,NA,-0.002426651770018259
98,2002,104397.4995092785,eez,Togo,TGO,NA,NA,0.01566440588474857
99,2002,145413.58458577143,eez,Benin,BEN,NA,NA,0.011700187723464678
100,2002,158156.79358264944,eez,Republique du Congo,COG,NA,NA,-0.019818025600749148
101,2002,8603648.556898935,eez,Namibia,NAM,NA,NA,-0.009780407687868765
102,2002,11254644.34930244,eez,South Africa,ZAF,NA,NA,-0.022119060527240345
103,2002,480465.0144555935,eez,Sao Tome and Principe,STP,NA,NA,-0.016592913483538942
104,2002,1528697.98222935,eez,Equatorial Guinea,GNQ,NA,NA,-0.015528130188832123
105,2002,1799359.3510907593,eez,Bouvet Island,BVT,NA,x,-0.011088994720990343
106,2002,918853.6733129706,eez,Ghana,GHA,NA,NA,-0.0074929187581712926
107,2002,1909071.4788108745,eez,Clipperton Island,CLP,yes,x,0.005454165927608084
108,2002,2170331.907707798,eez,Bermuda,BMU,NA,NA,-0.037758345454846076
110,2002,1389521.0684440006,eez,Bahamas,BHS,NA,NA,-0.02449286541923299
111,2002,143208.8664203601,eez,Turks and Caicos Islands,TCA,NA,NA,-0.021768522602088662
112,2002,512222.4744177979,eez,Cuba,CUB,NA,NA,-0.015293373181331548
113,2002,95013.32159070649,eez,Cayman Islands,CYM,NA,NA,0.004673091479986953
114,2002,123334.00165343366,eez,Haiti,HTI,NA,NA,0.002826432316925096
115,2002,278004.5764101318,eez,Dominican Republic,DOM,NA,NA,-0.025622832241771563
116,2002,183339.66607144393,eez,Puerto Rico and Virgin Islands of the United States,PRV,yes,NA,-0.03708614716510703
117,2002,40747.147113490835,eez,British Virgin Islands,VGB,NA,NA,-0.015715857163254732
118,2002,74628.15336369115,eez,Anguilla,AIA,NA,NA,0.0016285969338457832
119,2002,13019.831332114667,eez,Saint Kitts and Nevis,KNA,NA,NA,0.008174963398843946
120,2002,88930.88114843571,eez,Antigua and Barbuda,ATG,NA,NA,0.020289768927383565
121,2002,14521.556110827501,eez,Montserrat,MSR,NA,NA,0.008287029960499757
122,2002,16632.821579227937,eez,Saint Lucia,LCA,NA,NA,-0.005648622283500247
123,2002,13514.445088994784,eez,Dominica,DMA,NA,NA,0.01991623593651365
124,2002,229965.99653943846,eez,Barbados,BRB,NA,NA,0.018528972586958695
125,2002,80820.19322565777,eez,Grenada,GRD,NA,NA,-0.01903198868941703
126,2002,170697.1942708504,eez,Trinidad and Tobago,TTO,NA,NA,-0.016536691917306653
127,2002,54656.877082383246,eez,Saint Vincent and the Grenadines,VCT,NA,NA,-0.010221418842520398
129,2002,1352968.65018551,eez,Panama,PAN,NA,NA,-0.0320131506822135
130,2002,4499080.648290753,eez,Costa Rica,CRI,NA,NA,-0.027961062227473635
131,2002,435331.1287077367,eez,Nicaragua,NIC,NA,NA,-0.0316841107859411
132,2002,3570295.724454262,eez,Colombia,COL,NA,NA,-0.03393077905920785
133,2002,338061.6311178332,eez,Honduras,HND,NA,NA,-0.01772173034497912
134,2002,694003.8452761318,eez,El Salvador,SLV,NA,NA,-0.03643756167039284
135,2002,14579837.87036315,eez,Mexico,MEX,NA,NA,-0.020973354261523566
136,2002,693102.1686741995,eez,Guatemala,GTM,NA,NA,-0.015433948382754208
137,2002,12884537.214199686,eez,Ecuador,ECU,NA,NA,-0.03419110711729341
138,2002,12299264.767744198,eez,Peru,PER,NA,NA,0.003068622136840298
139,2002,1152200.6272086783,eez,Venezuela,VEN,NA,NA,-0.0362590962901719
140,2002,130523.14735326379,eez,Guadeloupe and Martinique,GMF,yes,NA,0.011430731330387349
141,2002,2203809.492207574,eez,Faeroe Islands,FRO,NA,NA,-0.028080051162127403
143,2002,6079760.836504481,eez,Iceland,ISL,NA,NA,-0.027113472970703822
144,2002,1115672.0473769656,eez,Jan Mayen,SJM,yes,x,-0.03517858259058895
145,2002,17349160.220054965,eez,Greenland,GRL,NA,NA,-0.01866265210946027
146,2002,684340.6562544607,eez,Pitcairn,PCN,NA,NA,-0.02555797105527184
147,2002,5907033.519518311,eez,French Polynesia,PYF,NA,NA,0.01959953601131853
148,2002,4008907.448715247,eez,Line Group,LIG,yes,NA,-0.05600187109049029
149,2002,960324.6437248914,eez,Jarvis Island,JIS,yes,x,-0.09378954277759288
150,2002,964409.17988243,eez,Palmyra Atoll,PAT,yes,x,-0.03676459977854323
151,2002,414513.482637735,eez,American Samoa,ASM,NA,NA,0.056863975405837756
152,2002,126762.42160478303,eez,Samoa,WSM,NA,NA,0.09340297286800948
153,2002,2042446.920978052,eez,Cook Islands,COK,NA,NA,0.02382410043725617
154,2002,270224.6229686064,eez,Niue,NIU,NA,NA,0.010536403540623938
155,2002,755495.0329235584,eez,Tonga,TON,NA,NA,0.007628897426201645
156,2002,411527.30183825863,eez,Tokelau,TKL,NA,NA,0.03928944405499368
157,2002,1343313.7857006658,eez,Phoenix Group,PHG,yes,NA,-0.07630961338475542
158,2002,1221362.1426516261,eez,Howland Island and Baker Island,HIS,yes,x,-0.12878770151239552
159,2002,721203.1321388336,eez,Johnston Atoll,JAT,yes,x,0.051067814286177446
161,2002,303988.2891112527,eez,Wallis and Futuna,WLF,NA,NA,0.09385381845895982
162,2002,36581501.472055145,eez,New Zealand,NZL,NA,NA,-0.00694210531838448
163,2002,60878913.21497208,eez,United States,USA,NA,NA,-0.013120800677454459
164,2002,102631.63332575545,eez,Belize,BLZ,NA,NA,-0.011833392110234552
166,2002,352837.309935788,eez,Jamaica,JAM,NA,NA,0.004388463473311769
167,2002,373987.5394338244,eez,Guyana,GUY,NA,NA,-0.025640545533638568
168,2002,515741.0355241331,eez,Suriname,SUR,NA,NA,-0.030362177622768733
169,2002,382888.0378530574,eez,French Guiana,GUF,NA,NA,-0.06691118591616414
171,2002,10509607.44175358,eez,Brazil,BRA,NA,NA,-0.01683992472402914
172,2002,24924772.306826726,eez,Argentina,ARG,NA,NA,0.005091762437036127
173,2002,3921452.78732192,eez,Uruguay,URY,NA,NA,2.413126066781398e-4
174,2002,1221282.4180336422,eez,Finland,FIN,NA,NA,-0.020457790586987035
175,2002,1028878.1919974239,eez,Denmark,DNK,NA,NA,-0.027307030998102416
176,2002,875919.2547997958,eez,Germany,DEU,NA,NA,-0.04237792718522411
177,2002,911417.0518675912,eez,Netherlands,NLD,NA,NA,-0.03788818175843394
178,2002,579405.5624392891,eez,Poland,POL,NA,NA,-0.014684494856416654
179,2002,2319254.71334003,eez,France,FRA,NA,NA,-0.03843133256318282
180,2002,6014678.563082774,eez,United Kingdom,GBR,NA,NA,-0.035384890644930986
181,2002,2668774.3252032013,eez,Ireland,IRL,NA,NA,-0.045050075124326135
182,2002,2363612.714839756,eez,Spain,ESP,NA,NA,-0.01987915211355095
183,2002,1650479.9890567206,eez,Portugal,PRT,NA,NA,0.020682134943130218
184,2002,2598475.3913416634,eez,Italy,ITA,NA,NA,0.003254755060404787
186,2002,57655.0897509821,eez,Montenegro,MNE,NA,NA,0.00117694972225587
187,2002,249349.13497915905,eez,Croatia,HRV,NA,NA,0.012506434104768635
188,2002,NA,eez,Slovenia,SVN,NA,NA,NA
189,2002,153954.77549558415,eez,Lithuania,LTU,NA,NA,-0.025802503394854008
190,2002,188033.4881908265,eez,Qatar,QAT,NA,NA,-0.03464101585196636
191,2002,844859.8238553149,eez,Iran,IRN,NA,NA,-0.008701351251379087
192,2002,NA,eez,Iraq,IRQ,NA,NA,NA
193,2002,773430.6433109188,eez,Guinea Bissau,GNB,NA,NA,0.010333064061535589
