stockid,stocklong,total_years,max_year,min_year,year,biomass_MT
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2006,3620
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2007,4700
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2008,5230
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2009,5170
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2010,6420
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2011,6230
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2012,5930
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2013,6470
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2014,6470
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2015,6470
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2016,6470
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2017,6470
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2018,6470
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2019,6470
KCROCKNPAC,Kichiji rockfish North Pacific,19,2013,1995,2020,6470
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,1995,990
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,1996,925
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,1997,889
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,1998,958
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,1999,974
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2000,966
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2001,1290
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2002,1450
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2003,1410
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2004,1330
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2005,1230
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2006,1150
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2007,990
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2008,1020
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2009,1110
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2010,1490
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2011,1590
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2012,1420
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2013,1230
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2014,1130
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2015,1130
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2016,1130
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2017,1130
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2018,1130
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2019,1130
KELPGREENLINGORECOAST,Kelp greenling Oregon Coast,21,2015,1995,2020,1130
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,1995,25560
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,1996,25557
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,1997,24836
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,1998,23908
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,1999,23775
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2000,23187
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2001,22939
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2002,21992
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2003,20631
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2004,19233
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2005,17874
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2006,17222
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2007,17093
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2008,17105
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2009,17000
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2010,17222
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2011,17336
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2012,17639
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2013,17575
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2014,16816
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2015,16527
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2016,16378
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2017,16460
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2018,16366
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2019,16445
KINGKLIPSASC,Kingklip South Africa South coast,25,2019,1995,2020,16445
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,1995,33217
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,1996,34393
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,1997,35731
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,1998,36708
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,1999,38127
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2000,38986
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2001,39725
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2002,39995
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2003,40507
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2004,41424
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2005,42439
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2006,43498
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2007,45016
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2008,46802
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2009,48701
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2010,50513
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2011,52013
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2012,53365
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2013,54333
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2014,55355
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2015,56607
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2016,57766
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2017,58843
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2018,60565
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2019,62463
KINGKLIPSAWC,Kingklip South Africa West coast,25,2019,1995,2020,62463
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,1995,104000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,1996,107000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,1997,110000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,1998,113000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,1999,116000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2000,119000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2001,122000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2002,126000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2003,130000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2004,138000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2005,145000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2006,154000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2007,163000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2008,172000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2009,175000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2010,172000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2011,160000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2012,161000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2013,163000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2014,168000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2015,168000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2016,168000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2017,168000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2018,168000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2019,168000
KMFLOUNBSAI,Kamchatka flounder Bering Sea and Aleutian Islands,20,2014,1995,2020,168000
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,1995,16085
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,1996,15377.6
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,1997,14859.6
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,1998,13745.6
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,1999,14746.2
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2000,15751.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2001,16640.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2002,18068.3
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2003,20391.5
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2004,22635.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2005,23759.6
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2006,23945
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2007,23973.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2008,23492.5
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2009,23078.1
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2010,23040.7
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2011,27371
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2012,29480
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2013,31301.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2014,31649.6
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2015,31634.1
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2016,33759.1
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2017,34063.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2018,34063.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2019,34063.8
LINGCODNPCOAST,Lingcod Northern Pacific Coast,23,2017,1995,2020,34063.8
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,1995,3787.97
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,1996,3479.12
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,1997,3478.97
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,1998,3065.75
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,1999,3712.44
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2000,3806.36
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2001,4024.57
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2002,5760.73
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2003,6767.85
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2004,7114.38
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2005,7734.46
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2006,8037.98
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2007,7848.67
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2008,7512.83
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2009,7046.64
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2010,6591.28
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2011,6577.99
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2012,6674.93
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2013,7594.03
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2014,8498.22
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2015,9558.85
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2016,11049
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2017,11609.7
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2018,11609.7
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2019,11609.7
LINGCODSPCOAST,Lingcod Southern Pacific Coast,23,2017,1995,2020,11609.7
LINGVa,Ling Iceland Grounds,22,2016,1995,1995,14900
LINGVa,Ling Iceland Grounds,22,2016,1995,1996,14900
LINGVa,Ling Iceland Grounds,22,2016,1995,1997,15200
LINGVa,Ling Iceland Grounds,22,2016,1995,1998,15200
LINGVa,Ling Iceland Grounds,22,2016,1995,1999,14200
LINGVa,Ling Iceland Grounds,22,2016,1995,2000,14300
LINGVa,Ling Iceland Grounds,22,2016,1995,2001,15600
LINGVa,Ling Iceland Grounds,22,2016,1995,2002,17600
LINGVa,Ling Iceland Grounds,22,2016,1995,2003,19200
LINGVa,Ling Iceland Grounds,22,2016,1995,2004,21400
LINGVa,Ling Iceland Grounds,22,2016,1995,2005,24700
LINGVa,Ling Iceland Grounds,22,2016,1995,2006,28000
LINGVa,Ling Iceland Grounds,22,2016,1995,2007,30900
LINGVa,Ling Iceland Grounds,22,2016,1995,2008,34600
LINGVa,Ling Iceland Grounds,22,2016,1995,2009,37700
LINGVa,Ling Iceland Grounds,22,2016,1995,2010,42300
LINGVa,Ling Iceland Grounds,22,2016,1995,2011,47200
LINGVa,Ling Iceland Grounds,22,2016,1995,2012,53900
LINGVa,Ling Iceland Grounds,22,2016,1995,2013,57700
LINGVa,Ling Iceland Grounds,22,2016,1995,2014,60000
LINGVa,Ling Iceland Grounds,22,2016,1995,2015,58700
LINGVa,Ling Iceland Grounds,22,2016,1995,2016,56100
LINGVa,Ling Iceland Grounds,22,2016,1995,2017,56100
LINGVa,Ling Iceland Grounds,22,2016,1995,2018,56100
LINGVa,Ling Iceland Grounds,22,2016,1995,2019,56100
LINGVa,Ling Iceland Grounds,22,2016,1995,2020,56100
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,1995,23200
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,1996,26000
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,1997,28900
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,1998,32200
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,1999,35800
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2000,36700
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2001,37500
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2002,38400
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2003,39400
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2004,39800
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2005,40300
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2006,38100
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2007,36000
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2008,36200
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2009,36500
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2010,36300
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2011,36100
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2012,39000
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2013,42200
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2014,42100
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2015,42000
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2016,42100
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2017,42100
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2018,38100
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2019,34500
LNOSESKAGA,Longnose skate Gulf of Alaska,25,2019,1995,2020,34500
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,1995,57900
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,1996,53600
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,1997,50300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,1998,48200
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,1999,48300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2000,49000
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2001,50300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2002,51900
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2003,53100
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2004,54600
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2005,57300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2006,59900
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2007,62400
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2008,64600
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2009,66100
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2010,67200
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2011,67700
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2012,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2013,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2014,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2015,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2016,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2017,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2018,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2019,68300
LSTHORNHPCOAST,Longspine thornyhead Pacific Coast,18,2012,1995,2020,68300
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,1995,3182016
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,1996,2936630
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,1997,2905180
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,1998,2831671
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,1999,3122725
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2000,3129451
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2001,2956001
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2002,3072022
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2003,3287812
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2004,3576852
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2005,3241790
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2006,3303545
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2007,3386745
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2008,3903342
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2009,4329546
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2010,4576611
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2011,5130019
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2012,5016722
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2013,5203878
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2014,6399672
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2015,6278057
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2016,5932429
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2017,5773203
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2018,5684879
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2019,5684879
MACKNEICES,Mackerel ICES Northeast Atlantic,24,2018,1995,2020,5684879
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,1995,111000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,1996,111000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,1997,108000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,1998,70800
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,1999,72400
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2000,271000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2001,251000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2002,241000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2003,198000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2004,272000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2005,235000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2006,238000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2007,167000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2008,101000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2009,83000
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2010,58900
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2011,42200
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2012,19400
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2013,13400
MACKNWATLSA3-4,Mackerel Northwest Atlantic (NAFO Subareas 3 and 4),19,2013,1995,2014,13400
